number,milliseconds,x,y,pressure,azimuth,altitude,time,Speed_x,Speed_Ax,Speed_y,Speed_Ay,Speed_abs,Speed_A_abs,Strokes_Number,PerStrokes_Time
1,152,873,401,0,0,9,21:10:01:21:48:43:893,-3.1614259276089887,-0.053978761062177215,0.04481282718079317,-0.012192088819382538,3.161743519838111,0.0553385369845222,1,152
1,168,849,404,0,0,9,21:10:01:21:48:43:909,-2.633475951021447,0.0513047449777252,-0.4624836806486313,-0.015858132554032366,2.6737776159349194,0.0536996948346141,1,168
1,187,829,411,0,0,9,21:10:01:21:48:43:928,-3.126875923783507,-0.0022874444805336324,-1.123210788796155,0.011558757058048034,3.322492365499888,0.011782922684058443,1,187
1,196,820,415,0,0,9,21:10:01:21:48:43:937,-2.680399096715029,-0.058989309998076146,-1.3611483847244616,-0.0891251364001409,3.00620429161239,0.10687856956561893,1,196
1,202,813,420,0,0,9,21:10:01:21:48:43:943,-1.837233876575714,0.13171105004451444,-1.4686611546839876,0.03939865752474337,2.352104144062318,0.13747747058547669,1,202
1,210,808,426,0,0,9,21:10:01:21:48:43:951,-0.78987644702663,-0.01049669265724348,-1.0952723207309984,-0.00855144903649611,1.350380042109213,0.013539122473942669,1,210
1,226,800,439,0,0,9,21:10:01:21:48:43:967,-0.9946068980221255,0.01250955294947321,-1.7952104329127008,-0.01748248165288335,2.052321461182873,0.021497117940297877,1,226
1,241,795,453,0,0,9,21:10:01:21:48:43:982,-0.4653921648022883,0.02615698664323711,-1.6353232668760125,0.03304913647084703,1.7002564671970504,0.04214775642573583,1,241
1,258,794,467,0,0,9,21:10:01:21:48:43:999,-0.18125593921588007,-0.012625389169403617,-2.877918185073704,-0.07024023411348203,2.883620431936033,0.0713658947957332,1,258
1,266,794,476,0,0,9,21:10:01:21:48:44:07,0.1630134351093746,0.06744273275071729,-1.6563845115804816,0.14266910703224217,1.6643866829045073,0.1578068322420232,1,266
1,277,797,484,0,0,9,21:10:01:21:48:44:18,0.8712199178341239,-0.07504155407349017,-3.290092883698187,-0.2248309598139737,3.403488699642229,0.23702361766000704,1,277
1,281,799,491,0,0,9,21:10:01:21:48:44:22,2.074309939145399,0.7182532313957944,-4.553485646309012,-0.24019875482477218,5.0036979579886305,0.757352722468119,1,281
1,284,805,498,0,0,9,21:10:01:21:48:44:25,2.482333607948843,-0.25179300774905444,-2.6368972418114844,0.25403546893423495,3.6214924002440396,0.35767826077069886,1,284
1,300,826,517,0,0,9,21:10:01:21:48:44:41,3.04967684609475,0.2055234125172928,-2.3834892678509108,-0.12860947218916322,3.870600722829325,0.24244642589555418,1,300
1,316,870,547,0,0,9,21:10:01:21:48:44:57,5.331459007672157,-0.031238142320116895,-3.704145686784873,0.0025899198224179276,6.491929637589702,0.03134532214379733,1,316
1,336,932,589,0,0,9,21:10:01:21:48:44:77,11.099463407856854,0.05303858233858662,-7.167607824654434,0.02606386639062601,13.212595879326695,0.05909666951457956,1,336
1,344,964,607,0,0,9,21:10:01:21:48:44:85,10.422252188265277,0.3818252794301859,-6.0190398162536365,-0.3014218642904268,12.035455163202053,0.48646241816224206,1,344
1,350,996,627,0,0,9,21:10:01:21:48:44:91,9.248115023274124,-0.5192360804589832,-5.914797631764304,0.28855021150115673,10.977816837077997,0.5940263729900971,1,350
1,357,1019,643,0,0,9,21:10:01:21:48:44:98,3.7585962350581927,-0.15378969576597684,-2.7517590481540113,0.08456285320382478,4.658242535258452,0.175505403522978,1,357
1,373,1042,664,0,0,9,21:10:01:21:48:44:114,2.433958429344763,-0.02376919661486858,-2.510484729322575,-0.004403563349895265,3.4966680156886882,0.02417366496609111,1,373
1,388,1052,679,0,0,9,21:10:01:21:48:44:129,0.932574338144211,-0.04604497850816795,-1.579337149563968,0.05300101842882068,1.834121241400893,0.07020860346360579,1,388
1,406,1054,688,0,0,9,21:10:01:21:48:44:147,0.24370057472953394,0.003454066523821115,-1.6100015333981166,-0.024000764780763094,1.6283411521139517,0.024248036737280397,1,406
1,414,1054,692,0,0,9,21:10:01:21:48:44:155,-0.0012174155543523447,-0.0021835640947926874,-0.7976302377170781,0.03675267961011359,0.7976311667815109,0.03681748783770733,1,414
1,425,1054,695,0,0,9,21:10:01:21:48:44:166,0.014444433630064424,0.005031173037413927,-0.9023338078760139,0.01445824151801381,0.9024494127090562,0.015308607053733504,1,425
